data,estado,regiao,consumo_diario,pred,doubl_days,smth_date,mobility,smth_mob,activity,ma_consumo,ma_pred,dif_baseline,ma_dif_baseline,PET_Phase,consumo_diario_acl,pred_acl,ma_consumo_acl,ma_pred_acl,dif_baseline_acl,ma_dif_baseline_acl
2020-04-05,Brasil,NA,52584.55292276,54836.74274458746,5.220022481658428,4.424850918351237,0.6224999999999999,0.5953571428571428,0.8413557857142857,58463.71586817395,63971.2706850027,-0.08609419131203735,-0.10615531032703339,Trough,14417.585089967,15866.928204063373,16855.869028572524,19217.858339611856,-0.1229059590979916,-0.12185447022052284
2020-04-06,Brasil,NA,59383.15855112333,63856.25752801645,5.588587208082238,4.922231396235648,0.635,0.6053571428571428,0.8452417857142857,58474.73858403685,63446.8825636933,-0.07836703363108498,-0.09930512949908471,Trough,16791.807402872335,19086.016753256805,16761.05973721486,19062.38008740881,-0.1207257614023776,-0.12282155557805567
2020-04-07,Brasil,NA,59299.948639422,65298.379586895,5.928064033704801,4.993283647883199,0.6475,0.6160714285714286,0.8494053571428571,58316.41196504314,62922.4944423839,-0.07320247739953158,-0.09193356064555351,Trough,17103.505221925,19743.856563668418,16659.223526072714,18906.901835205757,-0.11888136558406068,-0.12244085622535565
2020-04-08,Brasil,NA,58107.608819241,65620.3162266341,5.9136187756048955,5.130099531978535,0.6525,0.6260714285714285,0.8532913571428571,57989.67781638019,62924.822136604926,-0.07842921366564887,-0.08666357588556436,Trough,17013.297313618,19816.398713854418,16600.099447707904,18908.07147506791,-0.1220627936806399,-0.12225620450285603
2020-04-09,Brasil,NA,56669.20386258467,65565.3657148901,6.137406119324254,5.304887009646718,0.7000000000000001,0.6425,0.8596755,57375.634588346096,62927.149830825954,-0.08822130443544024,-0.0843659508660213,Trough,16762.754731835666,19823.11509906877,16505.71671057867,18909.24111493007,-0.1271084539957378,-0.1227654109519046
2020-04-10,Brasil,NA,50265.558900457334,54333.192697035265,6.409839539204922,5.6406657277729195,0.355,0.6067857142857143,0.8457969285714285,55954.48671684562,61366.10748371585,-0.08818582420770724,-0.08338265908190824,Trough,14412.291670668334,16144.020079320913,16088.272241007191,18385.733897666465,-0.12495893117167708,-0.1230141098260902
2020-04-11,Brasil,NA,51275.978377318,60068.79174749979,6.905312223265148,6.014692911549241,0.6599999999999999,0.6103571428571428,0.8471847857142857,55369.43001041519,61368.43517793688,-0.09775392105286149,-0.08432199510061596,Trough,14295.960099735,18227.989349467654,15828.17164723162,18386.903537528622,-0.1391605652944498,-0.12511483288956207
2020-04-12,Brasil,NA,49211.08592083734,54853.03660413466,7.034017136758247,6.273835005134929,0.64,0.6128571428571429,0.8481562857142857,54887.50615299767,61370.76287215791,-0.1056408037922811,-0.08711436831207936,Trough,13551.831369462334,15875.115683098484,15704.492544302382,18388.073177390783,-0.14594137227972429,-0.12840560620123817
2020-04-13,Brasil,NA,56350.00336854466,63872.55138756365,7.266276310518326,6.513504876911513,0.6425000000000001,0.6139285714285714,0.8485726428571428,54454.19826977215,61373.09056637894,-0.11273495000424599,-0.09202407065110235,Trough,16422.053662710667,19094.20423229192,15651.670581422144,18389.24281725294,-0.14886813247483918,-0.13242594492587553
2020-04-14,Brasil,NA,56903.21979081733,65314.673446442204,7.4785335408192815,6.735000520785011,0.615,0.6092857142857143,0.8467684285714285,54111.80843425719,61375.41826059997,-0.118347215093533,-0.09847331889310255,Trough,17052.861049025334,19752.04404270353,15644.435699579335,18390.412457115097,-0.14931566999593673,-0.1367737026990007
2020-04-15,Brasil,NA,56643.240760964,65636.6100861813,7.6654714940531425,6.985265194849046,0.6325000000000001,0.6064285714285714,0.8456581428571428,53902.61299736048,61377.745954820995,-0.12178897809252923,-0.10466757095408546,Trough,17094.668761006,19824.58619288953,15656.060192063334,18391.582096977258,-0.1487377154662251,-0.14058440581122714
2020-04-16,Brasil,NA,56393.53009624833,65581.6595744373,8.607905726508456,7.338193710161074,0.635,0.5971428571428572,0.8420497142857143,53863.231030741,61380.073649042024,-0.12246389050102323,-0.10955936896345447,Trough,16824.95139704133,19831.302578103878,15664.94542994986,18392.751736839415,-0.14830876564412857,-0.14361302176099724
2020-04-17,Brasil,NA,56237.16542155167,65293.07684590041,8.355165311860336,7.616097391968991,0.655,0.64,0.858704,54716.317676611616,62945.77138459419,-0.13073878557625734,-0.11563836344467592,Trough,17017.046630465666,19824.945558236403,16037.053281349477,18918.598233827342,-0.1523128149804211,-0.1475207194479607
2020-04-18,Brasil,NA,52713.922882712,60085.085607046996,8.679716764302077,7.869583754974267,0.6699999999999999,0.6414285714285715,0.8592591428571429,54921.73832023933,62948.09907881522,-0.1275075955594203,-0.11988888837418431,Trough,15969.607356129,18236.176828502765,16276.145746548618,18919.7678736895,-0.13972804237292974,-0.14760178760202924
2020-04-19,Brasil,NA,49274.85730603533,54869.33046368186,9.238077732539178,8.184449554371543,0.65,0.6428571428571429,0.8598142857142858,54930.84851812476,62950.42677303625,-0.12739513718986475,-0.12299665028812483,Trough,14239.005181742334,15883.303162133594,16374.313434017191,18920.937513551657,-0.13459291209595237,-0.14598057900434755
2020-04-20,Brasil,NA,54250.751838331,63871.40031914422,9.309527182913419,8.476342536142269,0.645,0.6432142857142857,0.8599530714285715,54630.95544237995,62950.26233469061,-0.13215682641764084,-0.12577120406146697,Trough,15936.953110788001,19139.48242509204,16305.013355171095,18927.40582680882,-0.13855002083398887,-0.14450656305565465
2020-04-21,Brasil,NA,53226.016354168,61361.20803314312,9.39351200824307,8.749910888631383,0.395,0.6117857142857143,0.8477399285714285,54105.640665715764,62385.481561362176,-0.1327206376936016,-0.12782455014719105,Trough,16316.389245794,18619.274908654974,16199.803097566619,18765.581664801884,-0.13672789967645022,-0.14270831015287086
2020-04-22,Brasil,NA,57148.42985059133,65652.90394572851,9.338649398340364,8.988936303529558,0.6599999999999999,0.6157142857142857,0.8492665714285714,54177.810535662524,62387.809255583205,-0.13159620153172716,-0.12922558206707646,Trough,17372.40883871533,19832.77367192464,16239.480251525096,18766.75130466404,-0.13466747718401592,-0.14069827611255525
2020-04-23,Brasil,NA,57440.204569375,65057.05012890244,9.275426523016257,9.084296417316386,0.6375,0.6160714285714286,0.8494053571428571,54327.335460394905,62312.865049078224,-0.12815218145392349,-0.13003819506034792,Trough,17439.006640583,19759.252670007845,16327.202429173905,18756.458460650323,-0.12951570983257948,-0.13801355385376252
2020-04-24,Brasil,NA,57849.254848920005,65309.37070544761,9.328956883619037,9.223409498996201,0.6675,0.6178571428571429,0.8500992857142857,54557.63395001895,62315.19274329925,-0.12448904435290337,-0.12914537488558306,Trough,17580.994236046,19833.133037271513,16407.76637282824,18757.628100512484,-0.12527499293047845,-0.13415100784662787
2020-04-25,Brasil,NA,54192.503001544,60101.3794665942,9.549668904180406,9.347688376121676,0.6925,0.6210714285714286,0.8513483571428572,54768.859681280665,62317.52043752028,-0.12113223862634144,-0.12823460960942895,Trough,16217.501516294,18244.364307537875,16443.17982428038,18758.79774037464,-0.12344170176270651,-0.13182438775945313
2020-04-26,Brasil,NA,50915.235209541665,54885.624323229065,9.731805636723257,9.418220933862258,0.6675,0.6235714285714286,0.8523198571428572,55003.199381781575,62319.84813174131,-0.11740479107864117,-0.12680741730782558,Trough,14460.543999835667,15891.490641168704,16474.828226865146,18759.967380236798,-0.12180933511531554,-0.129998162476505
2020-04-27,Brasil,NA,57323.24754541767,63905.13910665806,10.202166871183234,9.545740889329375,0.6675,0.6267857142857143,0.8535689285714285,55442.12733993681,62324.667958529004,-0.11043044181433677,-0.12370364807878215,Trough,17193.004524542666,19110.57919036214,16654.264143115808,18755.838346703957,-0.1120490678550483,-0.12621231205094205
2020-04-28,Brasil,NA,58326.346433294,65347.261165536605,10.269190436316459,9.670837807625574,0.6625,0.6649999999999999,0.8684189999999999,56170.74592266909,62894.1041202995,-0.10689965763357452,-0.12001493664163541,Trough,17830.679411334,19768.41900077375,16870.591309621526,18920.00178843521,-0.10831978251008298,-0.12215400959860388
2020-04-29,Brasil,NA,58750.085973788664,65669.19780527572,9.82745404309909,9.740667042591106,0.6725,0.6667857142857143,0.8691129285714285,56399.553940268714,62896.431814520525,-0.10329485611220184,-0.11597188729598894,Trough,17909.379869371667,19840.96115095975,16947.301456858146,18921.171428297366,-0.1043207065122416,-0.11781875664549327
2020-04-30,Brasil,NA,58710.74748488233,65614.2472935317,9.117473916170402,9.718102384470269,0.7324999999999999,0.6803571428571429,0.8743867857142857,56581.06007105548,62976.03140946756,-0.10154611516931329,-0.11217102068390176,Trough,17759.74617542633,19847.677536174102,16993.121390407192,18933.803552035406,-0.10249827280053238,-0.11395912278377225
2020-05-01,Brasil,NA,53089.45134916966,57088.793784144815,9.040083625898461,9.676834776224473,0.41,0.6435714285714286,0.8600918571428571,55901.088142519715,61801.66327785288,-0.09547599243089762,-0.10802629898075809,Trough,15281.744929838667,16959.19892023881,16664.657203806146,18523.241535316447,-0.10033796341567543,-0.11039668999594325
2020-05-02,Brasil,NA,52588.821298083,58141.081503762594,9.376867816942516,9.65214890661906,0.705,0.6453571428571429,0.8607857857142858,55671.990756310995,61521.62071173408,-0.09508250738113895,-0.10430490880287202,Trough,14691.712651625001,17974.955401329422,16446.687365996284,18484.754548715242,-0.11025665379260398,-0.10851311171450002
2020-05-03,Brasil,NA,49744.272835912,52925.32636039746,9.722251824939141,9.650784076364186,0.68,0.6471428571428571,0.8614797142857142,55504.710417221046,61241.57814561528,-0.0936760270082129,-0.10091508536423942,Trough,13964.724149787,15622.08173496025,16375.855958846476,18446.26756211403,-0.11224013726873833,-0.10714608345070328
2020-05-04,Brasil,NA,56564.99824180633,61944.84114382646,9.823101513949501,9.596631882473654,0.715,0.6539285714285714,0.8641166428571428,55396.389088133714,60961.53557949648,-0.09128947357478508,-0.09818066133001774,Trough,17009.636068260334,18841.170284153683,16349.660465091858,18407.780575512825,-0.11180707538196137,-0.10711151309740514
2020-05-05,Brasil,NA,58296.532722707,63386.96320270501,10.356101621722708,9.609047766103117,0.7024999999999999,0.6596428571428571,0.8663372142857142,55392.12998662129,60681.49301337768,-0.08716600011127469,-0.09536156739826063,Trough,17875.065203581,19499.010094565292,16356.001292555715,18369.293588911616,-0.10960096459948786,-0.10729453911017728
2020-05-06,Brasil,NA,58831.283996381,63708.899842444116,9.871811078877553,9.61538448550004,0.7075,0.6646428571428571,0.8682802142857142,55403.72970413447,60401.45044725888,-0.08274173395038421,-0.09242540708942953,Trough,18086.850169798,19571.552244751296,16381.35419261662,18330.806602310407,-0.10634842492136048,-0.10758421316862284
2020-05-07,Brasil,NA,57255.57584016,63653.9493307001,9.78272581762883,9.710420471422673,0.7275,0.6639285714285714,0.8680026428571428,55195.848040602716,60121.40788114008,-0.0819268878445959,-0.08962266032875563,Trough,17821.839116371,19578.268629965645,16390.224612751572,18292.3196157092,-0.1039832587073393,-0.1077963540124524
2020-05-08,Brasil,NA,56594.156254094,63365.36660216321,9.872708540012322,9.829366887724653,0.7625,0.7142857142857143,0.8875714285714286,55696.52016987762,61018.061140857,-0.08721255430740214,-0.08844216916825627,Trough,17894.503103888,19571.911610098166,16763.475780472905,18665.56428568911,-0.10190361652631827,-0.10802001874254423
2020-05-09,Brasil,NA,53110.652553714,58157.375363309795,10.059347463342753,9.926863980067544,0.8125,0.7296428571428571,0.8935392142857143,55771.06749211062,61020.388835078025,-0.08602569474204654,-0.08714833879124306,Trough,16628.272865298,17983.142880364532,17040.12723956905,18666.733925551267,-0.08713932991543295,-0.10471754390294837
2020-05-10,Brasil,NA,48735.843451625,52941.62021994466,10.423340537689743,10.027019510460487,0.8175,0.7492857142857142,0.9011724285714285,55627.006151498186,61022.716529299054,-0.08842134019402768,-0.08639766924635946,Trough,14505.257517292,15630.26921399536,17117.346292069764,18667.903565413424,-0.08306006445289461,-0.10054896207211354
2020-05-11,Brasil,NA,56380.63996903366,61961.13500337367,11.244474679257431,10.230072819790191,0.715,0.7492857142857142,0.9011724285714285,55600.66925538781,61025.04422352008,-0.08888768598452941,-0.08605455673346579,Trough,17510.855356032665,18849.357763188793,17188.949047465812,18669.073205275585,-0.07928214440722814,-0.09590254336143737
2020-05-12,Brasil,NA,58127.64967703833,63403.25706225221,11.488688791772393,10.391870986940146,0.69,0.7474999999999999,0.9004785,55576.54310600657,61027.37191774111,-0.08931777070593379,-0.0863619525327028,Trough,18251.584711245334,19507.197573600402,17242.737548560715,18670.242845137742,-0.07645884996877741,-0.09116795555705016
2020-05-13,Brasil,NA,58557.515337036,63725.19370199132,11.341102644659268,10.60176978205182,0.6825,0.7439285714285714,0.8990906428571428,55537.43329752871,61029.69961196214,-0.08999333684016554,-0.08739789580267157,Trough,18256.347932454,19579.739723786406,17266.95151465443,18671.4124849999,-0.07521985663772225,-0.08672101723081613
2020-05-14,Brasil,NA,58502.128052588,63670.24319024731,10.957562516681511,10.769603596202202,0.6849999999999999,0.7378571428571429,0.8967312857142857,55715.51218501843,61032.02730618317,-0.08711024941860519,-0.08813837602753004,Trough,18308.274834462998,19586.456109000756,17336.442331524715,18672.58212486206,-0.0715562413598015,-0.08208858618116788
2020-05-15,Brasil,NA,57624.984074972,63377.477400403295,10.808541035924918,10.903293952761146,0.7075,0.73,0.893678,55862.77330228671,61033.757420217466,-0.08472334551400015,-0.08778277477132976,Trough,18207.532399096,19580.099089133277,17381.160802268714,18673.751764724217,-0.06921967148011898,-0.07741945117456799
2020-05-16,Brasil,NA,53434.871634842,58173.669222857,10.751060513089081,11.002110102724906,0.7375,0.7192857142857143,0.8895144285714285,55909.090313876426,61036.085114438494,-0.0839994044662154,-0.0874933047319253,Trough,16703.847515010002,17991.330359399642,17391.957180799,18674.921404586377,-0.0686998459587784,-0.07478523918076019
2020-05-17,Brasil,NA,49318.755733248996,52957.91407949187,11.639349388301294,11.175825652812271,0.72,0.7053571428571428,0.8841017857142857,55992.36349696557,61038.41280865952,-0.08267006102390118,-0.08667169342190724,Trough,14688.643392709,15638.45669303047,17418.15516300143,18676.091044448538,-0.06735541599434587,-0.07254171797239609
2020-05-18,Brasil,NA,56592.88208457433,61977.42886292087,11.745871366632862,11.247453751008761,0.7125,0.705,0.883963,56022.68379918567,61040.74050288055,-0.08220831959694329,-0.08571749822368065,Trough,17618.37590794833,18857.545242223903,17433.515241846522,18677.260684310695,-0.06659142705594649,-0.07072875835078442
2020-05-19,Brasil,NA,58102.069350282,63419.55092179942,11.91019170202577,11.307668452473528,0.695,0.7057142857142857,0.8842405714285715,56019.0294667919,61043.06819710158,-0.08230318165016857,-0.08471541407285704,Trough,18417.210782116,19515.385052635513,17457.176109113763,18678.430324172852,-0.0653831287674421,-0.06914651246487936
2020-05-20,Brasil,NA,58514.200668676,63741.48756153852,11.945360395410084,11.393990988295075,0.7,0.7082142857142857,0.8852120714285714,56012.84165702619,61045.39589132261,-0.08243953799981463,-0.08363629995280691,Trough,18623.645612923,19587.927202821516,17509.647206323618,18679.599964035013,-0.06263264523672762,-0.06734833940759442
2020-05-21,Brasil,NA,58705.784763997,63686.53704979451,12.100540290723893,11.557273527443986,0.7,0.7103571428571428,0.8860447857142857,56041.93547294176,61047.72358554364,-0.08199794879472408,-0.08290597129225247,Trough,18664.81984875,19594.643588035866,17560.58220836462,18680.76960389717,-0.05996473482007172,-0.06569240990191874
2020-05-22,Brasil,NA,58661.68093482733,63397.95432125762,11.71707587594506,11.687064218875435,0.715,0.7114285714285714,0.8864611428571428,56190.035024349665,61050.6488599514,-0.0796160880575054,-0.08217636308418179,Trough,18349.664492326334,19588.286568168387,17580.88679311181,18681.939243759327,-0.058936732224697745,-0.06422341857971571
2020-05-23,Brasil,NA,54459.600597796,58189.9630824042,11.366715189429302,11.775014886924039,0.7424999999999999,0.7121428571428571,0.8867387142857143,56336.42487620024,61052.97655417243,-0.07725342717381162,-0.08121265204240982,Trough,16937.582327171,17999.517838434753,17614.27748056338,18683.108883621488,-0.05720843408428107,-0.06258178831193037
2020-05-24,Brasil,NA,49323.192793614,52974.20793903907,11.624914314719783,11.77295273355525,0.7050000000000001,0.71,0.885906,56337.05874196666,61055.304248393455,-0.0772782244640267,-0.08044238967671347,Trough,14778.350282488,15646.644172065582,17627.09275053181,18684.278523483645,-0.056581567847165885,-0.06104266714804752
2020-05-25,Brasil,NA,54391.206660042,59563.57889859948,12.141934670724604,11.829533205568357,0.6675,0.7035714285714285,0.8834078571428572,56022.53368131919,60710.46853920469,-0.07721789949386068,-0.07972947251913023,Trough,17157.724151082,17970.626096452437,17561.285356693763,18557.575788373437,-0.05368645361016727,-0.0591990995129362
2020-05-26,Brasil,NA,56188.301766026,63227.329904414844,12.383314098831024,11.897122119397679,0.7125,0.7060714285714286,0.8843793571428571,55749.13831213976,60683.00839386404,-0.08130562759349233,-0.07958696479674791,Trough,18086.351992774,19465.092396632757,17514.019815359192,18550.391123230187,-0.05586789523662245,-0.057839780437104825
2020-05-27,Brasil,NA,56603.692968330666,63757.781421085725,12.731111875962888,12.009372330905222,0.725,0.7096428571428571,0.8857672142857143,55476.208640661855,60685.33608808507,-0.08583832245506785,-0.08007250543321266,Trough,18249.38958837267,19596.114681856627,17460.554668994857,18551.560763092344,-0.05880939658015212,-0.05729360205759404
2020-05-28,Brasil,NA,56962.60008500967,63702.83090934171,12.923603127852434,12.126952736209299,0.735,0.7146428571428571,0.8877102142857143,55227.18225794938,60687.663782306096,-0.08997679567867554,-0.08121234070234859,Trough,18341.709537674666,19602.831067070976,17414.39605312695,18552.7304029545,-0.061356701957264004,-0.057492454505764366
2020-05-29,Brasil,NA,56494.197320295,63414.248180804825,13.032832163801015,12.314917920188721,0.77,0.7225,0.8907635,54917.54174158762,60689.991476527124,-0.09511370152642211,-0.08342628548362241,Trough,18172.46567721,19596.474047203497,17389.081936681763,18553.900042816662,-0.06278022967930509,-0.05804152557070827
2020-05-30,Brasil,NA,52748.338913117,58206.25694195141,12.354038129497988,12.455964054484248,0.8200000000000001,0.7335714285714285,0.8950658571428571,54673.075786633475,60692.31917074815,-0.0991763614631449,-0.08655813323924144,Trough,16617.897395324,18007.705317469863,17343.41266070362,18555.069682678823,-0.06530059130450402,-0.05919754803074012
2020-05-31,Brasil,NA,48927.101596421,52990.50179858628,12.792101794099246,12.622705122967028,0.7875000000000001,0.7453571428571428,0.8996457857142857,54616.49132989162,60694.64686496918,-0.10014318970501594,-0.08982455684509705,Trough,14602.379012754001,15654.831651100692,17318.27390788448,18556.23932254098,-0.06671424059252655,-0.06064507270864879
2020-06-01,Brasil,NA,56282.959708632,61708.61246089438,13.617469273721712,12.833495780538044,0.775,0.7607142857142858,0.9056135714285715,54886.74176540448,61001.080231011314,-0.10023328181159769,-0.09311246860477376,Trough,17685.130029259,19157.116113198153,17393.617604766907,18725.737896361796,-0.0711384672244988,-0.06313821751069615
2020-06-02,Brasil,NA,58016.369406336664,63150.73451977293,13.567852838991485,13.002715600560967,0.75,0.7660714285714286,0.9076953571428572,55147.894285448856,60990.13803320532,-0.09578997418526468,-0.09518166097502696,Trough,18509.332901878668,19814.955923609763,17454.043448924716,18775.718400215654,-0.07039277662343704,-0.06521320056595538
2020-06-03,Brasil,NA,58759.149240787,63437.302128475196,13.970367783671865,13.179752158805107,0.7625,0.7714285714285715,0.9097771428571428,55455.81661008548,60944.355277118106,-0.09005819557981817,-0.09578449999284844,Trough,18599.871052163002,19871.339408454744,17504.11222946619,18815.0362183011,-0.06967427400218298,-0.06676532591195979
2020-06-04,Brasil,NA,59404.81148383,63417.72064776803,14.173268851714731,13.358275833642578,0.7675000000000001,0.7760714285714286,0.9115813571428572,55804.70395277409,60903.625239750436,-0.08372114577587396,-0.09489083572101964,Trough,18730.292277705,19894.214459010116,17559.624049470523,18856.662417149546,-0.0687840901526352,-0.06782638136844138
2020-06-05,Brasil,NA,59225.410616834,63129.137919231136,14.51272044293394,13.56968844494728,0.8125,0.7821428571428571,0.9139407142857143,56194.8772808511,60862.895202382766,-0.07669727024995215,-0.09225991696723822,Trough,18570.977191044,19887.857439142637,17616.554265732524,18898.288615997997,-0.06782277360186173,-0.06854674478594948
2020-06-06,Brasil,NA,55205.346174043996,57921.14668037772,14.649515486339954,13.89761378163899,0.8525,0.7867857142857143,0.9157449285714285,56545.87831812638,60822.165165015096,-0.0703080338440243,-0.0881358701645067,Trough,17096.958824876,18299.088709409003,17684.99161281138,18939.914814846445,-0.06625812282172289,-0.06868353500269503
2020-06-07,Brasil,NA,50402.154179370336,52705.39153701259,15.090734608693403,14.225989898009583,0.8174999999999999,0.7910714285714285,0.9174103571428571,56756.60011569057,60781.435127647426,-0.0662181635478708,-0.0832894378563431,Trough,14868.140138621333,15946.21504303983,17722.957487935288,18981.541013694892,-0.06630565583961574,-0.0686251657522792
2020-06-08,Brasil,NA,58317.948049219,61724.90632044159,15.59042906277835,14.507841296446246,0.81,0.7960714285714285,0.9193533571428572,57047.31273577443,60783.762821868455,-0.061471187577576955,-0.07775199582291158,Trough,18162.282186176,19165.303592233264,17791.122081780573,18982.710653557053,-0.06277230862986341,-0.06743000023875986
2020-06-09,Brasil,NA,60243.080386632,63167.02837932014,15.305218646908065,14.756036411862901,0.775,0.7996428571428571,0.9207412142857143,57365.41430438805,60786.09051608948,-0.056273995953005355,-0.07210685607544595,Trough,18863.290561714,19823.143402644873,17841.68746175705,18983.88029341921,-0.060166457753007566,-0.06596909754298422
2020-06-10,Brasil,NA,60766.05993692,63488.965019059244,15.284434962692076,14.943760294580073,0.8125,0.8067857142857143,0.9235169285714286,57652.11583240705,60793.47092903007,-0.05167257352833525,-0.06662319578237696,Trough,19037.435637919,19895.685552830877,17904.196688293618,18987.35831404437,-0.05704646259029991,-0.06416512448414378
2020-06-11,Brasil,NA,57220.136967422004,60726.17596794506,15.427583684416437,15.122948127823175,0.5775,0.7796428571428572,0.9129692142857143,57340.01947292019,60408.964546198215,-0.050802808760792864,-0.06192057620879395,Trough,17827.486446425,18411.80417421831,17775.22442668219,18775.585416216967,-0.053279882749793686,-0.06195023771230928
2020-06-12,Brasil,NA,58614.064662412,63145.43177877834,15.85690710035779,15.314974793169439,0.8175,0.7803571428571429,0.9132467857142856,57252.68433657419,60411.29224041924,-0.052285057755009134,-0.058433117280944954,Trough,17626.960785288,19896.044918177748,17640.364940145617,18776.755056079128,-0.060521113075158076,-0.06090714335135161
2020-06-13,Brasil,NA,55371.528829706665,57937.44053992492,16.7255476214684,15.611550812473503,0.825,0.7764285714285715,0.9117201428571429,57276.42471595457,60413.61993464027,-0.05192860851708177,-0.05580748509138173,Trough,16391.785684457667,18307.276188444113,17539.62592008586,18777.92469594129,-0.06594438927125314,-0.06086232427271308
2020-06-14,Brasil,NA,50687.670941994,52721.68539655979,17.252658735818066,15.920397116348456,0.8025,0.7742857142857142,0.9108874285714286,57317.21282490081,60415.9476288613,-0.05129001407039414,-0.053674892308885065,Trough,14658.226191368001,15954.40252207494,17509.63821333538,18779.094335803446,-0.06759943263332849,-0.061047149528957755
2020-06-15,Brasil,NA,57670.21544432,61730.549564445275,17.659432472089435,16.215969031964324,0.795,0.7721428571428571,0.9100547142857143,57224.679595629525,60416.75380657611,-0.05283425556371323,-0.05244104487833311,Trough,17844.321684988,19172.88719790077,17464.21528459424,18780.17770804166,-0.0700718834456996,-0.06208994593122007
2020-06-16,Brasil,NA,58829.495174618,63183.32223886734,18.219798240608906,16.632337545350158,0.7775000000000001,0.7725,0.9101935,57022.73885105609,60419.08150079714,-0.05621307979824615,-0.05243234257051036,Trough,18556.439098533,19831.330881679984,17420.379361282667,18781.347347903822,-0.07246381004571818,-0.06384671054446445
2020-06-17,Brasil,NA,58765.991407751004,63505.258878606444,18.315364212668978,17.065327438204,0.78,0.7678571428571429,0.9083892857142857,56737.01477546053,60421.40919501817,-0.060978293433471,-0.0537617311283869,Trough,18624.975924167,19903.873031865987,17361.456545032383,18782.516987765983,-0.0756586800192546,-0.06650559874860082
2020-06-18,Brasil,NA,58856.467442987,63412.34218310585,19.534782823777796,17.65207017239848,0.78,0.7967857142857143,0.9196309285714286,56970.77627196981,60805.14722575542,-0.06305997318860986,-0.05551275461807504,Trough,18778.91664032,19906.106832140384,17497.37514416024,18995.98879604056,-0.07889105789495336,-0.0701643380550522
2020-06-19,Brasil,NA,59230.401501907,63161.725638325544,18.88072612950403,18.084044319419373,0.8,0.7942857142857143,0.9186594285714286,57058.824391897666,60807.474919976456,-0.061647857159207314,-0.05685029739010335,Trough,18857.427837784002,19904.232397212858,17673.156151659667,18997.158435902722,-0.06969475401862334,-0.07147485818983296
2020-06-20,Brasil,NA,55693.523812655665,57953.73439947212,18.62776817123582,18.35579011224329,0.86,0.7992857142857143,0.9206024285714285,57104.82367517609,60809.802614197484,-0.06092733045899375,-0.058135829096090774,Trough,17371.852326404667,18315.463667479224,17813.16567193781,18998.32807576488,-0.06238245803002602,-0.07096601086965766
2020-06-21,Brasil,NA,51321.92943711967,52737.97925610699,19.664856068531066,18.70038973120229,0.84,0.8046428571428572,0.9226842142857143,57195.43203162262,60812.13030841851,-0.05947330340925771,-0.059304870430214145,Trough,15196.445524203667,15962.590001110051,17890.054148057192,18999.49771562704,-0.0583933104009025,-0.06965085055073966
2020-06-22,Brasil,NA,59253.150045614,61757.494039535995,20.112440352519148,19.050819428406534,0.7925,0.8042857142857143,0.9225454285714285,57421.56554609319,60815.97951914575,-0.055814507961414205,-0.059730620772742854,Trough,18623.373104075,19181.678550303484,18001.347207926763,19000.75362311314,-0.0525982513646547,-0.06715461739630467
2020-06-23,Brasil,NA,59991.450259588666,63199.61609841454,20.567479307764447,19.386202438000183,0.785,0.8053571428571429,0.9229617857142858,57587.559129660425,60818.30721336678,-0.05312130889095668,-0.05928893921455865,Trough,19134.515799920668,19839.518360715094,18083.929593839286,19001.9232629753,-0.04831056606384138,-0.06370415397032227
2020-06-24,Brasil,NA,59772.845329333,63286.3027410449,20.483386200346075,19.6959198648112,0.7525000000000001,0.8014285714285715,0.9214351428571428,57731.395404172144,60787.027765143706,-0.0502678363018057,-0.05775887391003503,Trough,19262.630296459,19854.17760343532,18175.023075595287,18994.82391605663,-0.04315917031314789,-0.059061366869449884
2020-06-25,Brasil,NA,60671.643624656,63466.60222640964,21.043674432706936,19.911475808943933,0.775,0.8007142857142857,0.9211575714285714,57990.70628726771,60794.77919990139,-0.046123580832714485,-0.055339389287764267,Trough,19301.73328228,19918.776896115447,18249.711167303856,18996.633925195925,-0.03931868987070379,-0.053408171437414234
2020-06-26,Brasil,NA,60341.58410333667,63178.019497872745,21.398585731973256,20.271170037868107,0.795,0.8,0.92088,58149.446658900524,60797.10689412242,-0.0435491155826341,-0.05275385477682523,Trough,19095.206057419666,19912.419876247972,18283.679484394666,18997.803565058082,-0.037589823382365974,-0.04882175277509175
2020-06-27,Brasil,NA,55645.462211248,57970.02825901933,21.473783743519707,20.677743691051518,0.8075,0.7925,0.9179655,58142.58071584228,60799.43458834345,-0.04369866085910186,-0.05029261626255496,Trough,17442.875064123,18323.651146514334,18293.825589783002,18998.973204920243,-0.03711503814083099,-0.0452121213623496
2020-06-28,Brasil,NA,50493.388533876,52754.2731156542,22.03661636859786,21.01656659106106,0.8025,0.7871428571428571,0.9158837142857144,58024.21772966462,60801.76228256448,-0.045681974479485604,-0.04832242641544466,Trough,15167.259991877,15970.777480145161,18289.65622802205,19000.142844782404,-0.03739375132937275,-0.04221218435213107
2020-06-29,Brasil,NA,58356.259631746,61748.03629610612,22.359211136159292,21.337533845866798,0.785,0.7860714285714286,0.9154673571428571,57896.090527683475,60800.41117636021,-0.04776810867696838,-0.047172940803380976,Trough,18588.002960953,19191.611714873554,18284.60335043319,19001.561868292414,-0.03773155716507709,-0.040088370895048554
